verification_id,applicant_id,verification_date,declared_income,verified_income,income_variance_pct,employment_type,employer_category,employment_tenure_yrs,form16_available,itr_filed,gst_filed,verification_source,verification_status
VER000224,APP003752,2023-05-13,79325.0,82715.0,6.3,Self-Employed,Government,5.4,0,1,1,Bank Statement,Verified
VER000225,APP006702,2022-08-12,178809.0,166200.0,1.4,Salaried,Manufacturing,24.0,0,1,0,Bank Statement,Unverified
VER000226,APP004657,2022-01-25,18837.0,16954.0,-0.0,Salaried,Startup,24.2,1,1,0,Bank Statement,Verified
VER000227,APP004939,2022-12-13,226845.0,207805.0,5.2,Self-Employed,Telecom,24.6,0,1,1,ITR,Unverified
VER000228,APP006053,2023-09-18,88421.0,67119.0,-4.5,Salaried,PSU Bank,5.9,1,1,0,GST Portal,Unverified
VER000229,APP014453,2024-04-23,30650.0,27637.0,-6.0,Salaried,Education,9.6,1,0,0,Payslip,Verified
VER000230,APP013635,2022-11-13,23964.0,19193.0,-10.6,Salaried,PSU Bank,8.7,1,0,0,ITR,Verified
VER000231,APP014979,2022-12-15,196836.0,151885.0,-0.5,Business Owner,Manufacturing,9.0,0,0,1,Employer Letter,Partial
VER000232,APP011606,2022-07-03,313831.0,300358.0,1.1,Salaried,Manufacturing,1.2,1,1,0,ITR,Verified
VER000233,APP001279,2024-05-09,177279.0,126706.0,-8.3,Self-Employed,Education,10.9,0,1,0,Bank Statement,Verified
VER000234,APP006037,2024-02-13,68203.0,69659.0,6.2,Salaried,FMCG,3.3,1,1,0,Payslip,Verified
VER000235,APP010923,2022-04-20,20222.0,20219.0,-8.5,Business Owner,Retail,11.2,0,1,0,Payslip,Verified
VER000236,APP013473,2022-11-01,354778.0,302295.0,-2.0,Business Owner,Retail,19.5,0,1,1,ITR,Unverified
VER000237,APP006732,2024-04-22,204742.0,187110.0,2.7,Self-Employed,Retail,14.6,0,1,1,Bank Statement,Verified
VER000238,APP011231,2022-02-21,162286.0,124836.0,-1.7,Unemployed,Retail,23.5,0,1,0,ITR,Partial
VER000239,APP013559,,54230.0,46914.0,7.7,Freelancer,Retail,19.4,0,1,0,Bank Statement,Verified
VER000240,APP013163,2023-01-14,127593.0,120481.0,-1.7,Salaried,PSU Bank,2.4,1,0,0,ITR,Verified
VER000241,APP008331,2023-12-25,230408.0,210707.0,5.6,Salaried,Retail,17.4,1,1,0,Payslip,Failed
VER000242,APP007092,2023-08-09,215384.0,185377.0,7.6,Salaried,Startup,2.7,1,1,0,Bank Statement,Verified
VER000243,APP004152,2022-12-29,169364.0,142979.0,-4.4,Freelancer,Retail,24.3,0,0,0,Payslip,Failed
VER000244,APP012897,2024-04-03,191695.0,206490.0,9.0,Self-Employed,Government,16.2,0,0,1,GST Portal,Verified
VER000245,APP012019,2024-05-25,57917.0,44170.0,-4.3,Salaried,IT Company,19.6,1,1,0,Bank Statement,Failed
VER000246,APP003749,2022-09-25,41206.0,41990.0,1.7,Salaried,Government,3.8,1,1,0,Bank Statement,Partial
VER000247,APP006896,2024-01-22,84745.0,70635.0,-2.1,Salaried,IT Company,18.1,1,0,0,Bank Statement,Unverified
VER000248,APP008026,2022-08-15,27330.0,20026.0,-10.9,Salaried,Retail,14.2,1,1,0,Payslip,Verified
VER000249,APP010093,2022-01-29,152495.0,122517.0,-2.7,Self-Employed,PSU Bank,1.0,0,1,1,ITR,Partial
VER000250,APP003574,2024-02-17,55275.0,42932.0,-2.4,Retired,Retail,15.1,0,1,0,Payslip,Unverified
VER000251,APP005710,2023-08-01,41128.0,32259.0,-3.2,Salaried,FMCG,7.8,1,1,0,GST Portal,Verified
VER000252,APP013383,2023-11-25,151008.0,133459.0,3.0,Salaried,Retail,5.6,1,1,0,Payslip,Verified
VER000253,APP000027,2022-11-01,19424.0,18649.0,-11.1,Retired,Government,12.2,0,1,0,GST Portal,Verified
VER000254,APP008227,2022-06-03,36432.0,30652.0,-7.8,Self-Employed,IT Company,19.4,0,0,1,Payslip,Unverified
VER000255,APP003695,2023-07-29,21207.0,22705.0,7.6,Salaried,FMCG,18.6,1,1,0,ITR,Verified
VER000256,APP014279,2024-03-02,47358.0,40218.0,-7.4,Salaried,Manufacturing,8.6,1,1,0,Payslip,Verified
VER000257,APP007685,2023-02-04,202096.0,151057.0,-9.7,Freelancer,Government,15.6,0,1,0,Bank Statement,Unverified
VER000258,APP008742,2024-04-22,170019.0,149937.0,-1.4,Self-Employed,IT Company,21.1,0,1,1,Bank Statement,Verified
VER000259,APP002498,2023-10-18,34539.0,33241.0,5.6,Salaried,PSU Bank,7.5,1,1,0,ITR,Verified
VER000260,APP009429,2024-06-26,33998.0,29230.0,5.6,Self-Employed,Manufacturing,14.9,0,0,0,Payslip,verified
VER000261,APP011810,2023-10-08,104348.0,80938.0,-3.2,Salaried,Manufacturing,17.5,1,1,0,Payslip,Verified
VER000262,APP002944,2023-02-11,215525.0,189413.0,2.9,Salaried,Education,5.5,1,1,0,Payslip,Verified
VER000263,APP010681,2023-07-04,75480.0,72876.0,383.8,Freelancer,Education,13.1,0,0,0,Bank Statement,Verified
VER000264,APP007675,2022-06-21,206226.0,173531.0,-0.1,Business Owner,Education,12.5,0,1,1,GST Portal,Verified
VER000265,APP006874,2024-04-16,70849.0,73319.0,2.3,Retired,Healthcare,20.8,0,0,0,ITR,Verified
VER000266,APP007693,2023-12-27,28412.0,23994.0,-8.7,Business Owner,IT Company,4.0,0,1,1,Payslip,Verified
VER000267,APP005413,2023-10-12,20588.0,17451.0,-7.0,Unemployed,Telecom,22.3,0,0,0,Bank Statement,Verified
VER000268,APP008756,2023-02-22,23791.0,24109.0,4.2,Salaried,Telecom,6.5,1,1,0,Payslip,Partial
VER000269,APP000639,2023-02-05,27527.0,30925.0,9.5,Salaried,Retail,7.2,1,1,0,Bank Statement,Verified
VER000270,APP012821,2024-04-02,66745.0,60980.0,7.5,Salaried,Manufacturing,12.4,1,1,0,Payslip,Verified
VER000271,APP003117,2023-02-09,75194.0,51003.0,-12.5,Salaried,IT Company,18.6,1,0,0,ITR,Verified
VER000272,APP006391,2023-02-02,138530.0,141762.0,7.6,Business Owner,PSU Bank,4.1,0,0,1,Payslip,Unverified
VER000273,APP000590,,32951.0,33527.0,4.5,Self-Employed,Telecom,4.4,0,0,1,Payslip,Unverified
VER000274,APP003984,2022-09-07,76683.0,69245.0,-2.5,Salaried,Government,13.4,1,0,0,ITR,Verified
VER000275,APP013367,2022-12-03,29598.0,35435.0,7.8,Salaried,Education,4.0,1,1,0,Payslip,Verified
VER000276,APP004061,2022-02-11,35809.0,24663.0,-11.8,Self-Employed,Government,16.1,0,0,1,Payslip,Partial
VER000277,APP004975,2023-04-10,33253.0,31086.0,6.5,Self-Employed,Retail,6.1,0,1,1,ITR,Partial
VER000278,APP000574,2023-11-20,20926.0,16663.0,0.6,Self-Employed,Manufacturing,24.0,0,0,1,Payslip,Verified
VER000279,APP006599,2022-03-22,184009.0,166426.0,-13.4,Salaried,Startup,10.8,1,1,0,Payslip,Partial
VER000280,APP013459,2022-06-20,30223.0,25770.0,-6.6,Self-Employed,Telecom,5.6,0,1,1,Payslip,Verified
VER000281,APP012010,2023-09-02,78422.0,63019.0,-2.0,Salaried,Telecom,2.1,1,1,0,Payslip,Verified
VER000282,APP012108,2022-07-05,40489.0,38346.0,-3.6,Salaried,Government,10.1,1,0,0,ITR,Verified
VER000283,APP011153,2024-05-03,20619.0,16849.0,-12.4,Self-Employed,Manufacturing,6.5,0,1,0,Payslip,Verified
VER000284,APP012357,2022-07-26,35819.0,31049.0,-9.1,Salaried,Startup,7.5,1,0,0,ITR,Verified
VER000285,APP003107,2022-03-25,19136.0,19926.0,6.7,Salaried,Government,8.5,1,1,0,Payslip,Verified
VER000286,APP013819,2023-01-02,43708.0,40179.0,-10.8,Self-Employed,FMCG,4.9,0,0,1,Payslip,Verified
VER000287,APP005766,2022-12-12,163986.0,147652.0,-5.9,Salaried,Startup,18.3,1,1,0,Bank Statement,Verified
VER000288,APP011961,2024-06-15,64390.0,64696.0,3.9,Salaried,FMCG,5.9,1,1,0,ITR,Partial
VER000289,APP010328,,423989.0,453946.0,1.9,Freelancer,Telecom,18.6,0,1,0,ITR,Verified
VER000290,APP007516,2024-05-05,16141.0,16156.0,3.8,Salaried,Government,6.9,1,1,0,Bank Statement,Unverified
VER000291,APP008314,2023-08-25,24656.0,26666.0,5.1,Salaried,Education,11.8,1,1,0,Payslip,Verified
VER000292,APP010228,2022-05-30,66261.0,62869.0,-8.6,Self-Employed,Education,13.0,0,1,1,GST Portal,Verified
VER000293,APP008882,2022-08-06,43110.0,34593.0,1.7,Salaried,Education,7.3,1,1,0,Payslip,Partial
VER000294,APP007416,2023-11-10,56966.0,61981.0,5.5,Business Owner,Telecom,0.8,0,1,1,Payslip,Unverified
VER000295,APP009698,2023-08-07,190114.0,158883.0,-10.4,Salaried,Healthcare,14.3,1,1,0,GST Portal,Verified
VER000296,APP011764,2023-07-06,87248.0,69257.0,-0.1,Self-Employed,IT Company,12.9,0,0,1,ITR,Unverified
VER000297,APP001770,2023-04-17,37969.0,30940.0,1.3,Unemployed,Startup,9.7,0,0,0,ITR,Unverified
VER000298,APP013728,2023-02-08,199695.0,170465.0,5.5,Salaried,Education,2.3,1,1,0,Bank Statement,Partial
VER000299,APP014803,2022-09-22,83655.0,66363.0,-4.2,Salaried,Government,12.2,1,1,0,Bank Statement,Verified
VER000300,APP001938,2022-07-16,192178.0,197107.0,3.4,Self-Employed,Retail,20.3,0,0,1,GST Portal,Verified
VER000301,APP010003,2024-03-05,44629.0,46730.0,1.1,Salaried,Healthcare,9.1,1,1,0,Bank Statement,Unverified
VER000302,APP004875,2023-02-07,29540.0,23566.0,-8.3,Self-Employed,Government,19.3,0,1,1,Payslip,Verified
VER000303,APP013500,2023-08-02,280742.0,212003.0,-5.5,Salaried,FMCG,19.2,0,1,0,Payslip,Verified
VER000304,APP001966,2022-09-18,78324.0,54552.0,-10.4,Business Owner,Healthcare,19.7,0,0,0,Payslip,Verified
VER000305,APP008518,2022-11-18,22139.0,18218.0,3.3,Salaried,Retail,7.0,1,0,0,Bank Statement,Failed
VER000306,APP008653,2023-06-20,72527.0,57472.0,-5.8,Unemployed,Retail,4.6,0,1,0,Employer Letter,Verified
VER000307,APP010772,2022-06-01,69618.0,69148.0,5.1,Self-Employed,PSU Bank,16.6,0,0,1,Payslip,Verified
VER000308,APP011077,2023-01-14,29612.0,20837.0,-14.7,Self-Employed,FMCG,14.2,0,1,1,Payslip,Failed
VER000309,APP009173,2022-10-15,96785.0,88055.0,-6.3,Freelancer,Healthcare,21.8,0,1,0,GST Portal,Partial
VER000310,APP013572,2023-03-01,26259.0,24565.0,-9.3,Salaried,Healthcare,5.2,1,1,0,GST Portal,Verified
VER000311,APP002874,2023-09-06,41327.0,41940.0,8.0,Salaried,IT Company,13.7,1,0,0,GST Portal,Verified
VER000312,APP013057,2023-10-11,106435.0,96596.0,6.8,Salaried,Government,10.9,1,0,0,Payslip,Verified
VER000313,APP003463,2023-05-23,25659.0,20036.0,-12.2,Business Owner,Retail,5.9,0,1,0,Bank Statement,Verified
VER000314,APP006000,2024-03-13,24033.0,21855.0,-8.0,Salaried,Healthcare,25.0,1,1,0,Payslip,Verified
VER000315,APP011420,2023-05-04,34005.0,30613.0,-9.1,Salaried,Healthcare,1.1,1,1,0,ITR,Unverified
VER000316,APP014745,2022-12-27,73431.0,53517.0,-14.0,Business Owner,Education,3.3,0,1,1,Employer Letter,Partial
VER000317,APP000993,2022-01-18,33710.0,38249.0,9.2,Salaried,Government,5.7,1,0,0,GST Portal,Verified
VER000318,APP011468,2023-07-07,46685.0,48432.0,8.3,Retired,FMCG,5.6,0,0,0,ITR,Verified
VER000319,APP012066,2023-12-07,214028.0,175589.0,-4.7,Retired,Healthcare,15.4,0,1,0,Payslip,Verified
VER000320,APP014918,2022-08-09,39113.0,37209.0,7.5,Business Owner,FMCG,13.7,0,1,1,Payslip,Unverified
VER000321,APP004424,2024-03-24,69989.0,51106.0,-12.5,Freelancer,Education,17.3,0,0,0,Payslip,Verified
VER000322,APP008626,2022-10-26,58983.0,48294.0,-7.6,Retired,Government,15.5,0,1,0,Bank Statement,Verified
VER000323,APP011657,2022-08-04,52150.0,36166.0,-12.7,Salaried,Retail,14.7,1,1,0,Payslip,Verified
VER000324,APP005333,2023-07-25,77933.0,60479.0,-7.5,Business Owner,IT Company,14.1,0,1,1,Employer Letter,Verified
VER000325,APP009078,2023-03-30,256576.0,205134.0,-1.5,Salaried,Healthcare,10.1,0,1,0,Payslip,Verified
VER000326,APP011732,2022-05-31,80606.0,76795.0,7.5,Salaried,IT Company,5.6,1,1,0,Payslip,Verified
VER000327,APP001596,2022-09-09,68447.0,62696.0,-0.7,Self-Employed,Startup,19.4,0,1,1,ITR,Verified
VER000328,APP005538,2024-02-22,69290.0,70675.0,-2.9,Salaried,Telecom,21.1,1,0,0,Bank Statement,Verified
VER000329,APP006081,2023-03-12,34268.0,26412.0,0.0,Salaried,Government,8.5,1,1,0,Bank Statement,Verified
VER000330,APP001737,2024-03-13,43353.0,36103.0,130.0,Retired,Telecom,23.3,0,1,0,GST Portal,Verified
VER000331,APP000033,2023-10-16,28152.0,29127.0,-5.7,Freelancer,Manufacturing,-0.6,0,0,0,Payslip,Failed
VER000332,APP006046,2023-11-29,81420.0,88855.0,1.4,Salaried,Startup,1.5,1,1,0,Payslip,PARTIAL
VER000333,APP009282,2023-03-05,64525.0,67638.0,-5.3,Self-Employed,Government,7.5,0,1,1,ITR,Verified
VER000334,APP007277,2023-01-16,19111.0,17784.0,8.1,Self-Employed,Startup,6.4,0,0,1,ITR,Partial
VER000335,APP010684,2023-06-30,29704.0,26105.0,-6.1,Self-Employed,FMCG,21.7,0,0,1,ITR,Verified
VER000336,APP007845,2022-08-26,58208.0,65814.0,3.4,Self-Employed,Startup,16.1,0,0,0,Bank Statement,Verified
VER000337,APP010874,2024/06/12,24353.0,20277.0,4.6,Retired,FMCG,22.8,0,1,0,Bank Statement,Verified
VER000338,APP003477,2022-04-09,26180.0,23021.0,-2.9,Salaried,Retail,12.1,1,0,0,Employer Letter,Partial
VER000339,APP010630,2023-02-12,348595.0,359033.0,4.3,Retired,Government,19.4,0,0,0,GST Portal,Unverified
VER000340,APP001246,2022-12-06,154327.0,146137.0,4.0,Salaried,Retail,21.8,1,1,0,ITR,Verified
VER000341,APP003533,2022-12-09,32253.0,29323.0,1.6,Business Owner,PSU Bank,22.7,0,1,1,Payslip,Verified
VER000342,APP006763,2022-09-30,65059.0,60572.0,-2.0,Self-Employed,Education,21.7,0,1,1,ITR,Unverified
VER000343,APP000923,2022-04-05,184362.0,161030.0,-12.3,Retired,Startup,5.9,0,1,0,Bank Statement,Verified
VER000344,APP004466,2023-09-28,76843.0,70729.0,-10.4,Salaried,Telecom,22.6,1,1,0,GST Portal,Failed
VER000345,APP000956,2023-11-10,147799.0,139854.0,-6.9,Salaried,Startup,24.2,1,1,0,Bank Statement,Unverified
VER000346,APP010948,2022-04-20,44307.0,32501.0,-5.4,Salaried,Startup,1.8,1,0,0,Bank Statement,Verified
VER000347,APP008896,29/05/2024,84922.0,75101.0,4.4,Salaried,Manufacturing,14.2,1,0,0,Bank Statement,Verified
VER000348,APP005385,2023-08-25,77159.0,70920.0,-8.5,Freelancer,FMCG,8.2,0,0,0,ITR,Verified
VER000349,APP001727,2022-12-23,44468.0,36762.0,-5.2,Salaried,Telecom,21.4,1,1,0,Bank Statement,Unverified
VER000350,APP003413,2024-03-05,88640.0,73539.0,-5.1,Salaried,IT Company,7.3,1,0,0,ITR,Verified
VER000351,APP010395,2023-08-19,76392.0,77207.0,5.9,Freelancer,Manufacturing,20.3,0,1,0,Payslip,Verified
VER000352,APP006064,2024-02-01,126473.0,100841.0,-5.6,Salaried,Retail,23.0,1,0,0,Bank Statement,Verified
VER000353,APP001594,2023-11-26,32085.0,37353.0,9.9,Salaried,Education,15.7,1,1,0,ITR,Verified
VER000354,APP006518,2023-05-12,150733.0,120846.0,0.2,Freelancer,Startup,12.3,0,1,0,Payslip,Verified
VER000355,APP004634,2024-04-14,79104.0,63822.0,-9.3,Salaried,Startup,1.5,1,1,0,Payslip,Verified
VER000356,APP013938,24/02/2022,171187.0,120283.0,-14.9,Self-Employed,Manufacturing,18.7,0,1,1,ITR,Partial
VER000357,APP001517,2022-05-02,329432.0,281686.0,-9.8,Freelancer,Telecom,1.2,0,1,0,Employer Letter,Verified
VER000358,APP011913,2022-09-30,81840.0,70925.0,7.0,Salaried,Retail,20.7,1,1,0,Employer Letter,Verified
VER000359,APP004774,2022-07-18,73870.0,63242.0,-11.7,Salaried,FMCG,9.6,1,1,0,Payslip,Verified
VER000360,APP006224,2022-08-19,141301.0,127557.0,-1.5,Business Owner,FMCG,21.8,0,1,1,GST Portal,Verified
VER000361,APP003952,2023-05-26,81678.0,65948.0,2.7,Self-Employed,Manufacturing,13.4,0,0,1,Payslip,Partial
VER000362,APP000410,2023-04-17,329651.0,266216.0,-4.6,Retired,Healthcare,11.6,0,1,0,Payslip,Verified
VER000363,APP002701,2022-03-03,21371.0,15393.0,-13.0,Freelancer,IT Company,24.1,0,1,0,Payslip,Verified
VER000364,APP014809,2023-05-01,26230.0,23809.0,-3.0,Retired,Education,20.9,0,1,0,Bank Statement,Unverified
VER000365,APP012096,2024-04-15,49519.0,35017.0,-13.5,Salaried,Healthcare,23.7,1,1,0,ITR,Verified
VER000366,APP005316,2023-02-20,148583.0,127864.0,-8.5,Freelancer,Education,9.7,0,0,0,Bank Statement,verified
VER000367,APP012823,2024-04-04,405020.0,359169.0,-13.7,Retired,Startup,18.2,0,0,0,Bank Statement,Partial
VER000368,APP009351,2023/02/24,21889.0,15776.0,-6.4,Business Owner,Manufacturing,8.8,0,1,1,Payslip,Verified
VER000369,APP000404,2022-08-03,21772.0,20117.0,6.7,Salaried,FMCG,20.0,1,1,0,Employer Letter,Unverified
VER000370,APP008338,2023-03-09,33324.0,29981.0,2.9,Salaried,Startup,8.3,1,1,0,Bank Statement,Failed
VER000371,APP004786,2023-08-24,26236.0,21738.0,-5.4,Self-Employed,Telecom,8.2,0,1,1,Bank Statement,Verified
VER000372,APP009856,2022-01-03,82801.0,80070.0,-3.3,Salaried,Telecom,20.4,0,0,0,Bank Statement,Verified
VER000373,APP002823,,46820.0,44928.0,-0.7,Retired,Education,4.8,0,1,0,ITR,Verified
VER000374,APP001382,2022-10-16,179494.0,142540.0,-4.0,Salaried,Retail,10.9,1,1,0,Payslip,Verified
VER000375,APP009987,2022-09-10,19962.0,14082.0,-10.4,Business Owner,Retail,10.0,0,1,0,Bank Statement,Verified
VER000376,APP007641,2024-06-23,149471.0,0.0,-10.3,Self-Employed,Government,15.2,0,1,0,ITR,Partial
VER000377,APP003395,2024-02-16,15708.0,14985.0,-0.4,Business Owner,PSU Bank,6.1,0,1,0,Payslip,Verified
VER000378,APP009818,2023-05-26,73375.0,53491.0,-11.2,Retired,FMCG,4.2,0,1,0,ITR,Verified
VER000379,APP003935,2022-07-12,188864.0,159706.0,1.8,Self-Employed,Government,19.5,0,1,0,ITR,Verified
VER000380,APP000847,2022-11-01,164086.0,171383.0,-4.5,Salaried,PSU Bank,7.4,1,1,0,ITR,Partial
VER000381,APP009476,2024-04-17,41921.0,36883.0,-10.1,Salaried,Retail,22.2,1,0,0,Payslip,Verified
VER000382,APP013755,,25186.0,23626.0,4.8,Salaried,Government,4.2,1,0,0,GST Portal,Verified
VER000383,APP009732,2024-05-22,27626.0,19632.0,-10.6,Salaried,Telecom,16.3,1,1,0,Payslip,Verified
VER000384,APP004342,2023-06-08,96065.0,75711.0,-3.0,Freelancer,Startup,17.1,0,1,0,ITR,Unverified
VER000385,APP006645,2022-12-01,102747.0,96999.0,9.3,Salaried,Education,18.3,1,1,0,ITR,Verified
VER000386,APP011480,2024-05-25,72844.0,84043.0,8.5,Freelancer,Healthcare,6.6,0,0,0,Bank Statement,Verified
VER000387,APP010694,2023-10-03,217756.0,179216.0,-6.5,Salaried,FMCG,20.0,1,0,0,Payslip,Verified
VER000388,APP011206,2024-02-05,152848.0,168634.0,4.6,Salaried,Manufacturing,6.1,1,1,0,Payslip,Unverified
VER000389,APP014825,2022-04-21,37397.0,32266.0,-12.0,Salaried,Telecom,22.6,1,1,0,Payslip,Verified
VER000390,APP004051,2022-11-14,61494.0,48474.0,-2.7,Business Owner,Government,21.7,0,1,1,Payslip,Unverified
VER000391,APP005465,2024-03-30,175642.0,148400.0,8.3,Business Owner,Education,5.0,0,1,0,Bank Statement,Unverified
VER000392,APP009861,2022-04-16,34379.0,34247.0,0.4,Salaried,Telecom,21.0,1,1,0,Payslip,Failed
VER000393,APP007978,2022-06-25,16962.0,15497.0,2.9,Salaried,Education,17.2,1,1,0,Bank Statement,Verified
VER000394,APP006729,2023-09-18,333166.0,231667.0,-12.8,Self-Employed,Retail,2.9,0,1,0,Bank Statement,Verified
VER000395,APP007702,2022-07-31,137567.0,114732.0,-12.2,Unemployed,Government,17.3,0,1,0,Payslip,Verified
VER000396,APP010454,2023-10-04,23521.0,19230.0,-11.9,Salaried,IT Company,23.1,1,1,0,Payslip,Verified
VER000397,APP001755,2023-05-24,45755.0,41911.0,-3.1,Salaried,Education,18.6,1,1,0,ITR,Partial
VER000398,APP005360,2023-08-04,40471.0,28684.0,-11.5,Salaried,PSU Bank,22.0,1,1,0,ITR,Unverified
VER000399,APP010894,2023-09-29,36088.0,36545.0,8.9,Self-Employed,Retail,17.0,0,0,1,Payslip,Verified
VER000400,APP012259,2022-09-18,82205.0,66292.0,-2.1,Freelancer,Education,10.9,0,1,0,Payslip,Verified
VER000401,APP013445,2023-08-03,177717.0,188928.0,4.2,Salaried,Government,18.6,1,1,0,GST Portal,Verified
VER000402,APP012918,2023-08-21,349387.0,334309.0,3.0,Salaried,Manufacturing,16.9,1,1,0,Payslip,Verified
VER000403,APP005305,2024-03-10,64333.0,59389.0,-7.2,Salaried,Government,25.0,1,0,0,Employer Letter,Verified
VER000404,APP001842,2023-11-06,51798.0,52761.0,-1.8,Salaried,Education,8.0,1,0,0,ITR,Verified
VER000405,APP001354,2022-05-09,72098.0,70825.0,-0.3,Salaried,Education,21.6,1,1,0,Bank Statement,Failed
VER000406,APP005741,2022-12-27,31633.0,25574.0,-6.4,Self-Employed,FMCG,15.9,0,1,1,GST Portal,Verified
VER000407,APP009569,2023-10-23,38881.0,33074.0,4.7,Business Owner,Telecom,11.6,0,1,1,Bank Statement,Verified
VER000408,APP003432,2024-06-18,109614.0,86341.0,-8.2,Self-Employed,IT Company,1.5,0,0,1,Payslip,Unverified
VER000409,APP006586,2022-06-23,28832.0,27625.0,-7.3,Retired,Healthcare,11.0,0,1,0,Payslip,Partial
VER000410,APP003384,2023-02-07,75314.0,64520.0,-6.0,Freelancer,PSU Bank,16.0,0,1,0,ITR,Verified
VER000411,APP007974,2024-05-23,27299.0,22380.0,-0.5,Business Owner,Healthcare,2.9,0,1,1,Payslip,Verified
VER000412,APP003558,2022-11-27,90003.0,65401.0,-14.4,Business Owner,Healthcare,20.0,0,1,1,Payslip,Verified
VER000413,APP001925,2023-05-14,19380.0,17592.0,-8.0,Salaried,Healthcare,6.7,1,1,0,Bank Statement,Verified
VER000414,APP002478,2022-09-18,18050.0,19851.0,9.1,Freelancer,Retail,1.1,0,1,0,ITR,Failed
VER000415,APP013082,2024-02-07,70453.0,55838.0,-13.5,Salaried,Telecom,24.3,1,0,0,ITR,Failed
VER000416,APP004754,2023-12-18,74456.0,65757.0,3.5,Salaried,IT Company,13.0,1,1,0,Payslip,Verified
VER000417,APP012364,2024-03-25,46225.0,44930.0,-0.9,Business Owner,IT Company,24.2,0,1,1,Bank Statement,Verified
VER000418,APP009124,2023-09-21,72293.0,76690.0,0.2,Business Owner,Telecom,21.5,0,0,0,GST Portal,Verified
VER000419,APP007692,2023-12-19,44425.0,37323.0,-10.2,Salaried,Manufacturing,8.4,1,0,0,Payslip,Verified
VER000420,APP002510,2023-09-02,152823.0,165837.0,8.4,Freelancer,Healthcare,15.3,0,0,0,Bank Statement,Unverified
VER000421,APP004565,2022-12-24,39952.0,34934.0,3.2,Salaried,Healthcare,1.7,1,0,0,GST Portal,Failed
VER000422,APP003766,2023-12-18,86171.0,79604.0,-3.5,Salaried,Government,17.5,1,0,0,Bank Statement,Verified
VER000423,APP013151,2024-06-07,78263.0,64250.0,3.7,Salaried,PSU Bank,7.3,1,1,0,Bank Statement,Verified
VER000424,APP014931,2023-02-05,388878.0,283396.0,-11.0,Salaried,Healthcare,8.5,1,1,0,Bank Statement,Verified
VER000425,APP009982,2022-04-14,32859.0,29375.0,-1.9,Salaried,Telecom,15.7,1,1,0,Bank Statement,Failed
VER000426,APP005733,2023-02-14,182391.0,141790.0,-1.2,Self-Employed,IT Company,17.1,0,0,1,ITR,Partial
VER000427,APP001137,2023-03-23,31625.0,21890.0,-11.4,Business Owner,Retail,13.9,0,1,1,Bank Statement,Verified
VER000428,APP011715,,39783.0,33453.0,-12.4,Salaried,Education,23.2,1,0,0,ITR,Verified
VER000429,APP010012,2022-08-01,91094.0,78921.0,7.7,Salaried,Healthcare,7.7,1,1,0,ITR,Verified
VER000430,APP008153,2024-06-17,232034.0,195131.0,141.1,Self-Employed,Education,16.9,0,1,0,Bank Statement,Failed
VER000431,APP014482,2024-01-22,25903.0,23031.0,6.2,Retired,IT Company,2.3,0,0,0,Payslip,Verified
VER000432,APP009809,2024-02-22,58242.0,55899.0,-13.2,Salaried,Telecom,11.4,1,1,0,Payslip,Verified
VER000433,APP010533,2022-01-25,33577.0,26017.0,-4.0,Unemployed,Government,0.6,0,1,0,Employer Letter,Partial
VER000434,APP012091,2022-08-10,160052.0,145161.0,-8.8,Business Owner,IT Company,16.4,0,1,1,ITR,Verified
VER000435,APP008078,2024-01-02,37368.0,33745.0,9.6,Salaried,Healthcare,13.7,1,1,0,Payslip,Verified
VER000436,APP009543,2022-08-08,21537.0,18323.0,-11.5,Salaried,Retail,9.0,1,1,0,Payslip,Partial
VER000437,APP009976,2023-04-20,54752.0,51726.0,0.3,Salaried,IT Company,2.2,1,1,0,Bank Statement,Verified
VER000438,APP010417,2024-02-25,280474.0,241889.0,-5.5,Salaried,Healthcare,9.3,1,0,0,Bank Statement,Verified
VER000439,APP003093,2022-12-26,30711.0,28489.0,-12.9,Salaried,Manufacturing,9.7,1,0,0,Payslip,Unverified
VER000440,APP011121,2024-03-21,134341.0,114943.0,-3.4,Freelancer,Telecom,15.3,0,0,0,Bank Statement,Failed
