application_id,applicant_id,application_date,product_type,loan_purpose,loan_amount,declared_income,employment_type,employer_category,credit_score,debt_to_income,interest_rate,decision,decision_date,loan_tenure_months,city,age
LNA0000169,APP000138,2023-07-20,Personal Loan,Personal,264000.0,67335.0,Freelancer,PSU Bank,398,7.1,21.31,Declined,2023-07-26,12,Kolkata,38
LNA0000170,APP000139,2024-03-05,Credit Card,Vehicle,168000.0,30577.0,Salaried,Retail,809,10.4,14.39,Approved,2024-03-19,120,Mumbai,28
LNA0000171,APP000140,2023-10-22,Auto Loan,Personal,104000.0,18586.0,Self-Employed,FMCG,384,9.9,22.93,Withdrawn,2023-10-26,12,Hyderabad,36
LNA0000172,APP000141,2023-10-26,Auto Loan,Education,704000.0,28149.0,Retired,PSU Bank,805,39.4,14.27,Declined,2023-11-07,48,Delhi,56
LNA0000173,APP000142,2022-02-03,Home Loan,Home Purchase,159000.0,378027.0,Business Owner,FMCG,756,0.8,15.31,Approved,2022-02-05,120,Kolkata,43
LNA0000174,APP000143,2022-07-15,Credit Card,Home Purchase,994000.0,32314.0,Self-Employed,Manufacturing,324,65.2,22.95,Approved,2022-07-21,12,Chennai,40
LNA0000175,APP000144,2022-07-02,Business Loan,Home Purchase,2546000.0,25275.0,Salaried,IT Company,768,189.6,16.02,Approved,2022-07-08,84,Chennai,36
LNA0000176,APP000145,2023-11-03,Personal Loan,Home Purchase,76000.0,22385.0,Business Owner,Healthcare,742,5.7,14.54,Approved,2023-11-11,180,Pune,59
LNA0000177,APP000146,2023-04-21,Personal Loan,Vehicle,78000.0,25454.0,Salaried,Healthcare,778,5.9,14.31,Approved,2023-04-30,48,Hyderabad,24
LNA0000178,APP000146,2024-01-08,Business Loan,Personal,807000.0,20528.0,Salaried,Healthcare,778,60.9,16.12,Declined,2024-01-11,120,Hyderabad,24
LNA0000179,APP000146,2024-05-13,Personal Loan,Vehicle,1141000.0,27660.0,Salaried,Healthcare,778,86.2,13.8,Approved,2024-05-25,60,Hyderabad,24
LNA0000180,APP000147,2023-03-29,Business Loan,Medical,106000.0,17337.0,Unemployed,Government,487,9.4,20.37,Declined,2023-04-12,120,Hyderabad,43
LNA0000181,APP000148,2023-12-02,Auto Loan,Medical,101000.0,33903.0,Salaried,Retail,826,5.7,14.54,Approved,2023-12-08,12,Bangalore,33
LNA0000182,APP000149,2023-05-22,Auto Loan,Home Purchase,380000.0,51918.0,Salaried,Education,791,11.3,15.3,Withdrawn,2023-05-25,12,Delhi,62
LNA0000183,APP000150,2023-04-01,Auto Loan,Home Purchase,87000.0,70019.0,Salaried,Education,763,2.3,14.03,Approved,2023-04-06,48,Kolkata,37
LNA0000184,APP000151,2023-02-28,Home Loan,Home Purchase,929000.0,163937.0,Salaried,Government,468,10.8,19.78,Declined,2023-03-09,120,Bangalore,47
LNA0000185,APP000152,2022-06-22,Personal Loan,Business,115000.0,34658.0,Business Owner,Education,407,6.8,22.33,Declined,2022-07-06,48,Pune,56
LNA0000186,APP000153,2022-05-27,Personal Loan,Debt Consolidation,233000.0,39595.0,Salaried,Telecom,345,12.2,25.0,Declined,2022-05-29,60,Chennai,65
LNA0000187,APP000154,2023-12-05,Auto Loan,Vehicle,833000.0,136691.0,Salaried,Retail,890,9.3,13.24,Approved,2023-12-13,120,Chennai,57
LNA0000188,APP000155,2022-06-21,Credit Card,Education,673000.0,181676.0,Salaried,PSU Bank,580,5.6,19.35,Approved,2022-07-05,48,Ahmedabad,50
LNA0000189,APP000156,2022-06-20,Auto Loan,Debt Consolidation,738000.0,20134.0,Salaried,Healthcare,505,68.3,20.84,Declined,2022-06-25,120,Chennai,47
LNA0000190,APP000157,2024-04-22,Credit Card,Education,173000.0,111056.0,Freelancer,PSU Bank,424,3.2,22.38,Declined,2024-04-25,84,Hyderabad,21
LNA0000191,APP000158,2022-08-25,Personal Loan,Medical,765000.0,27636.0,Salaried,FMCG,820,48.1,13.8,Pending,2022-08-26,48,Mumbai,45
LNA0000192,APP000159,2023-01-31,Credit Card,Medical,619000.0,80657.0,Salaried,FMCG,309,16.6,24.43,Declined,2023-02-02,240,Kolkata,52
LNA0000193,APP000160,2023-10-19,Home Loan,Education,89000.0,25362.0,Salaried,Manufacturing,389,7.0,23.5,Withdrawn,2023-10-30,24,Mumbai,43
LNA0000194,APP000161,2023-08-17,Personal Loan,Home Purchase,958000.0,65552.0,Self-Employed,Telecom,555,23.6,19.29,Declined,2023-08-20,48,Mumbai,38
LNA0000195,APP000162,2022-06-14,Business Loan,Medical,185000.0,79843.0,Freelancer,IT Company,652,4.8,18.16,Approved,2022-06-26,12,Bangalore,43
LNA0000196,APP000162,2023-03-17,Home Loan,Business,924000.0,61708.0,Freelancer,IT Company,652,23.9,16.35,Declined,2023-03-19,60,Bangalore,43
LNA0000197,APP000162,2023-10-20,Home Loan,Business,414000.0,59410.0,Freelancer,IT Company,652,10.7,18.15,Approved,2023-10-21,120,Bangalore,43
LNA0000198,APP000163,2023-02-01,Business Loan,Personal,840000.0,46067.0,Self-Employed,Government,543,35.1,20.15,Declined,2023-02-12,24,Bangalore,48
LNA0000199,APP000164,2022-02-07,Personal Loan,Vehicle,311000.0,71274.0,Salaried,Healthcare,866,7.4,14.48,Declined,2022-02-20,180,Delhi,62
LNA0000200,APP000165,2023-04-18,Business Loan,Personal,885000.0,29783.0,Freelancer,Healthcare,488,47.2,21.47,Withdrawn,2023-04-23,60,Bangalore,23
LNA0000201,APP000166,2024-03-02,Personal Loan,Business,63000.0,109622.0,Salaried,Telecom,645,0.9,16.43,Withdrawn,2024-03-13,60,Chennai,41
LNA0000202,APP000167,2022-02-04,Credit Card,Debt Consolidation,93000.0,29299.0,Self-Employed,Government,778,4.8,14.26,Withdrawn,2022-02-09,240,Delhi,43
LNA0000203,APP000168,2023-10-27,Personal Loan,Medical,79000.0,51990.0,Salaried,Retail,671,2.9,15.66,Approved,2023-11-01,120,Mumbai,28
LNA0000204,APP000169,2023-05-08,Business Loan,Education,78000.0,20488.0,Salaried,Manufacturing,766,6.4,14.46,Pending,2023-05-15,60,Kolkata,53
LNA0000205,APP000170,2023-07-12,Home Loan,Vehicle,78000.0,55726.0,Self-Employed,Startup,798,2.6,13.42,Approved,2023-07-17,240,Delhi,28
LNA0000206,APP000171,2024-03-31,Home Loan,Education,956000.0,137002.0,Freelancer,Telecom,455,10.7,22.48,Approved,2024-04-08,120,Delhi,22
LNA0000207,APP000172,2023-04-18,Personal Loan,Vehicle,356000.0,38634.0,Salaried,Retail,778,19.5,13.94,Approved,2023-05-02,36,Ahmedabad,42
LNA0000208,APP000173,2023-03-21,Credit Card,Debt Consolidation,2263000.0,17383.0,Self-Employed,Manufacturing,608,220.8,-5.5,Declined,2023-03-23,48,Hyderabad,57
LNA0000209,APP000174,2024-02-03,Credit Card,Personal,1446000.0,313635.0,Unemployed,Healthcare,374,7.7,23.57,Declined,2024-02-02,240,Mumbai,35
LNA0000210,APP000174,2024-04-25,Credit Card,Education,326000.0,366576.0,Unemployed,Healthcare,374,1.7,22.75,Declined,2024-05-01,12,Mumbai,35
LNA0000211,APP000175,2022-07-31,Business Loan,Business,85000.0,107928.0,Self-Employed,Manufacturing,671,1.6,18.18,Withdrawn,2022-08-04,48,Chennai,62
LNA0000212,APP000176,2024-02-22,Home Loan,Debt Consolidation,161000.0,89295.0,Self-Employed,Startup,493,3.7,20.72,Declined,2024-03-04,120,Chennai,28
LNA0000213,APP000177,2023-07-26,Business Loan,Home Purchase,84000.0,64281.0,Salaried,FMCG,458,2.0,22.46,Withdrawn,2023-07-27,48,Pune,21
LNA0000214,APP000178,2023-05-11,Home Loan,Personal,304000.0,33756.0,Self-Employed,Manufacturing,704,15.8,16.23,Declined,2023-05-23,120,Delhi,35
LNA0000215,APP000178,2023-09-21,Business Loan,Home Purchase,3210000.0,39432.0,Self-Employed,Manufacturing,704,167.1,15.43,Declined,2023-09-30,48,Delhi,35
LNA0000216,APP000179,2022-07-09,Business Loan,Home Purchase,605000.0,103602.0,Freelancer,Telecom,791,9.3,13.98,Declined,2022-07-15,60,Chennai,51
LNA0000217,APP000179,2023-01-15,Personal Loan,Personal,68000.0,137826.0,Freelancer,Telecom,791,1.0,15.46,Declined,2023-01-28,36,Chennai,51
LNA0000218,APP000180,2022-04-28,Auto Loan,Vehicle,142000.0,30594.0,Salaried,Manufacturing,444,9.4,22.85,Pending,2022-05-09,36,Bangalore,24
LNA0000219,APP000181,2022-11-10,Auto Loan,Medical,141000.0,58554.0,Freelancer,FMCG,667,3.8,17.34,Declined,2022-11-17,84,Pune,29
LNA0000220,APP000181,2023-05-03,Home Loan,Business,103000.0,77284.0,Freelancer,FMCG,667,2.8,18.47,Declined,2023-05-14,180,Pune,29
LNA0000221,APP000182,2023-01-01,Business Loan,Vehicle,438000.0,60595.0,Salaried,Startup,854,15.6,12.43,Withdrawn,2023-01-02,36,Chennai,44
LNA0000222,APP000183,2022-04-25,Business Loan,Business,-297000.0,35478.0,Retired,Healthcare,613,16.8,17.76,Declined,2022-05-02,240,Bangalore,28
LNA0000223,APP000183,2022-06-20,Home Loan,Home Purchase,4138000.0,28839.0,Retired,Healthcare,613,234.3,19.3,Declined,2022-06-30,60,Bangalore,28
LNA0000224,APP000183,2022-08-01,Business Loan,Personal,1818000.0,30448.0,Retired,Healthcare,613,102.9,16.96,Withdrawn,2022-08-07,60,Bangalore,28
LNA0000225,APP000184,2022-12-09,Auto Loan,Business,605000.0,35423.0,Salaried,Manufacturing,497,36.8,20.68,Declined,2022-12-19,180,Ahmedabad,61
LNA0000226,APP000185,2023-02-02,Auto Loan,Education,472000.0,53971.0,Salaried,Manufacturing,588,15.0,17.89,Withdrawn,2023-02-12,24,Ahmedabad,36
LNA0000227,APP000186,2022-10-19,Auto Loan,Personal,1589000.0,54063.0,Salaried,Startup,565,58.7,19.41,Approved,2022-10-31,48,Mumbai,29
LNA0000228,APP000187,2023-03-18,Personal Loan,Business,237000.0,26966.0,Unemployed,Government,523,17.2,20.75,Declined,2023-03-19,84,Bangalore,47
LNA0000229,APP000188,2022-11-16,Credit Card,Personal,940000.0,78954.0,Salaried,Government,430,25.7,22.89,Declined,2022-11-19,24,Ahmedabad,34
LNA0000230,APP000189,2022-03-12,Personal Loan,Personal,68000.0,177581.0,Business Owner,PSU Bank,647,0.8,17.27,Declined,2022-03-17,60,Mumbai,25
LNA0000231,APP000190,2022-07-19,Business Loan,Debt Consolidation,989000.0,67187.0,Business Owner,Education,765,28.5,14.25,Approved,2022-07-26,84,Hyderabad,63
LNA0000232,APP000191,2023-09-16,Home Loan,Home Purchase,162000.0,23701.0,Salaried,Government,393,11.2,22.21,Declined,2023-09-18,48,Chennai,65
LNA0000233,APP000191,2024-04-28,Credit Card,Personal,239000.0,21816.0,Salaried,Government,393,16.5,22.6,Declined,2024-05-03,240,Chennai,65
LNA0000234,APP000192,2024-06-03,Business Loan,Debt Consolidation,220000.0,89098.0,Self-Employed,IT Company,659,5.1,16.17,Declined,2024-06-05,180,Hyderabad,22
LNA0000235,APP000193,2022-07-16,Credit Card,Medical,111000.0,16967.0,Business Owner,Startup,524,12.0,19.23,Declined,2022-07-30,48,Delhi,53
LNA0000236,APP000193,2022-11-06,Credit Card,Education,959000.0,17171.0,Business Owner,Startup,524,103.3,19.09,Declined,2022-11-11,180,Delhi,53
LNA0000237,APP000194,2024-03-05,Business Loan,Vehicle,985000.0,36859.0,Salaried,Education,840,56.4,14.81,Approved,2024-03-12,240,Mumbai,54
LNA0000238,APP000195,2022-06-21,Business Loan,Personal,127000.0,28039.0,Salaried,Telecom,641,8.6,16.51,Declined,2022-06-26,24,Hyderabad,51
LNA0000239,APP000195,2023-03-14,Business Loan,Education,127000.0,29407.0,Salaried,Telecom,641,8.6,16.4,Declined,2023-03-27,240,Hyderabad,51
LNA0000240,APP000195,2023-12-07,Business Loan,Vehicle,2229000.0,31098.0,Salaried,Telecom,641,150.9,17.34,Approved,2023-12-18,120,Hyderabad,51
LNA0000241,APP000196,2022-09-06,Credit Card,Personal,904000.0,245715.0,Self-Employed,Government,338,7.7,23.98,Pending,2022-09-12,24,Hyderabad,65
LNA0000242,APP000196,2022-11-24,Business Loan,Business,982000.0,222128.0,Self-Employed,Government,338,8.4,23.87,Declined,2022-12-02,36,Hyderabad,65
LNA0000243,APP000197,2022-07-31,Home Loan,Debt Consolidation,92000.0,51364.0,Salaried,Healthcare,671,3.7,18.28,Declined,2022-08-11,48,Mumbai,59
LNA0000244,APP000198,2024-04-06,Personal Loan,Personal,703000.0,212450.0,Salaried,FMCG,459,7.0,20.05,Declined,2024-04-18,12,Kolkata,25
LNA0000245,APP000199,2023-02-05,Auto Loan,Medical,4537000.0,86753.0,Salaried,Healthcare,328,99.5,22.73,Declined,2023-02-09,120,Pune,46
LNA0000246,APP000200,2022-05-09,Home Loan,Medical,2184000.0,27885.0,Salaried,PSU Bank,822,136.1,14.32,Approved,2022-05-13,60,Hyderabad,23
LNA0000247,APP000201,2022-08-22,Business Loan,Personal,73000.0,133474.0,Salaried,Manufacturing,737,1.1,14.39,Declined,2022-08-28,24,Chennai,43
LNA0000248,APP000202,2022-05-09,Business Loan,Home Purchase,222000.0,164143.0,Freelancer,Education,353,2.3,23.02,Declined,2022-05-10,180,Kolkata,61
LNA0000249,APP000203,2022-06-19,Credit Card,Debt Consolidation,179000.0,169885.0,Business Owner,Retail,462,2.0,21.28,Declined,2022-07-03,240,Pune,26
LNA0000250,APP000203,2022-10-26,Credit Card,Vehicle,872000.0,181959.0,Business Owner,Retail,462,9.8,20.64,Pending,2022-11-09,48,Pune,26
LNA0000251,APP000203,2022-12-09,Personal Loan,Medical,4320000.0,162862.0,Business Owner,Retail,462,48.7,19.95,Declined,2022-12-12,36,Pune,26
LNA0000252,APP000204,2022-02-09,Auto Loan,Business,2061000.0,32007.0,Self-Employed,IT Company,714,128.0,17.41,Approved,2022-02-12,24,Bangalore,27
LNA0000253,APP000204,2022-05-16,Credit Card,Personal,477000.0,33972.0,Self-Employed,IT Company,1200,29.6,16.61,Approved,2022-05-26,180,Bangalore,27
LNA0000254,APP000205,2022-10-25,Business Loan,Medical,923000.0,56074.0,Salaried,FMCG,395,25.6,22.35,Declined,2022-11-03,36,Ahmedabad,55
LNA0000255,APP000206,2024-06-24,Auto Loan,Business,881000.0,72980.0,salaried,Healthcare,697,25.9,16.25,Pending,2024-07-03,36,Kolkata,21
LNA0000256,APP000207,2023-08-17,Business Loan,Education,167000.0,52504.0,Self-Employed,Startup,352,6.3,23.82,Declined,2023-08-29,24,Hyderabad,34
LNA0000257,APP000208,2023-06-14,Personal Loan,Medical,64000.0,51986.0,Self-Employed,Government,510,2.0,19.69,Declined,2023-06-28,120,Hyderabad,37
LNA0000258,APP000209,2023-01-01,Home Loan,Education,158000.0,90802.0,Retired,Telecom,884,3.4,13.32,Approved,2023-01-03,60,Delhi,38
LNA0000259,APP000209,2023-07-13,Auto Loan,Medical,2969000.0,79674.0,Retired,Telecom,884,63.7,11.75,Approved,2023-07-19,36,Delhi,38
LNA0000260,APP000210,2022-09-29,Auto Loan,Debt Consolidation,62000.0,57494.0,Business Owner,Telecom,652,2.1,18.74,Withdrawn,2022-10-04,84,Ahmedabad,44
LNA0000261,APP000211,2023-10-15,Credit Card,Medical,575000.0,74975.0,Salaried,FMCG,565,13.8,18.05,Withdrawn,2023-10-16,24,Chennai,31
LNA0000262,APP000212,2022-01-15,Home Loan,Personal,166000.0,55769.0,Salaried,PSU Bank,734,5.5,15.43,Declined,2022-01-20,84,Hyderabad,65
LNA0000263,APP000213,2023-05-31,Business Loan,Business,403000.0,45857.0,Salaried,Healthcare,884,14.6,12.79,Approved,2023-06-09,180,Hyderabad,48
LNA0000264,APP000214,2022-01-30,Auto Loan,Debt Consolidation,435000.0,136447.0,Business Owner,Retail,741,6.8,15.91,Approved,2022-02-05,24,Bangalore,63
LNA0000265,APP000215,2022-12-02,Auto Loan,Education,88000.0,98597.0,Self-Employed,Healthcare,766,1.6,16.3,Approved,2022-11-30,120,Chennai,62
LNA0000266,APP000216,2022-11-27,Business Loan,Business,180000.0,42850.0,Salaried,FMCG,899,8.8,11.74,Approved,2022-11-28,60,Bangalore,22
LNA0000267,APP000216,2023-04-27,Credit Card,Business,2055000.0,43536.0,Salaried,FMCG,899,100.7,12.47,Approved,2023-05-03,60,Bangalore,22
LNA0000268,APP000217,2023-12-10,Home Loan,Medical,464000.0,55493.0,Self-Employed,Retail,381,17.4,23.4,Declined,2023-12-11,60,Delhi,28
LNA0000269,APP000218,2022-11-07,Personal Loan,Vehicle,178000.0,21295.0,Retired,PSU Bank,880,13.7,12.42,Approved,2022-11-09,24,Delhi,43
LNA0000270,APP000219,2022-07-04,Credit Card,Business,1270000.0,134974.0,Salaried,Retail,640,18.7,16.95,Declined,2022-07-14,24,Ahmedabad,37
LNA0000271,APP000219,2023-03-08,Home Loan,Medical,72000.0,119361.0,Salaried,Retail,640,1.1,16.55,Declined,2023-03-13,48,Ahmedabad,37
LNA0000272,APP000220,2024-05-15,Auto Loan,Education,57000.0,99229.0,Self-Employed,PSU Bank,560,1.1,19.96,Declined,2024-05-22,60,Chennai,58
LNA0000273,APP000221,2023-06-10,Credit Card,Business,904000.0,72035.0,Business Owner,Government,768,20.0,16.28,Pending,2023-06-05,36,Hyderabad,61
LNA0000274,APP000221,2024-03-07,Credit Card,Medical,1344000.0,95089.0,Business Owner,Government,768,29.8,14.54,Withdrawn,2024-03-10,180,Hyderabad,61
LNA0000275,APP000222,2023-06-07,Home Loan,Vehicle,87000.0,26115.0,Salaried,Government,578,5.1,18.29,Declined,2023-06-19,60,Ahmedabad,37
LNA0000276,APP000223,2022-10-18,Business Loan,Personal,79000.0,178882.0,Salaried,Education,734,0.7,16.13,Approved,2022-10-22,180,Delhi,53
LNA0000277,APP000224,2023-10-31,Business Loan,Home Purchase,1739000.0,203168.0,Business Owner,Retail,352,15.5,23.07,Pending,2023-11-11,24,Bangalore,22
LNA0000278,APP000225,2023-12-28,Credit Card,Medical,3651000.0,85338.0,Salaried,Government,768,90.8,16.63,Approved,2023-12-31,24,Mumbai,43
LNA0000279,APP000226,2022-08-07,Auto Loan,Home Purchase,572000.0,89002.0,Self-Employed,Retail,375,11.8,24.41,Declined,2022-08-16,84,Delhi,27
LNA0000280,APP000226,,Auto Loan,Home Purchase,259000.0,100695.0,Self-Employed,Retail,375,5.3,21.75,Declined,2023-02-20,24,Delhi,27
LNA0000281,APP000227,2023-04-20,Business Loan,Business,633000.0,23257.0,Salaried,IT Company,385,50.0,24.07,Declined,2023-04-22,60,Chennai,39
LNA0000282,APP000227,2023-10-08,Home Loan,Vehicle,780000.0,25444.0,Salaried,IT Company,385,61.6,22.28,Approved,2023-10-18,36,Chennai,39
LNA0000283,APP000228,2024/03/05,Home Loan,Business,175000.0,56854.0,Freelancer,Education,575,5.8,19.35,Withdrawn,2024-03-12,240,Kolkata,36
LNA0000284,APP000229,2023-08-30,Home Loan,Debt Consolidation,68000.0,55582.0,Unemployed,Government,456,2.6,20.53,Declined,2023-09-03,120,Delhi,29
LNA0000285,APP000230,2023-09-23,Home Loan,Business,1898000.0,29782.0,Salaried,Government,535,124.3,20.87,Declined,2023-10-07,12,Ahmedabad,33
LNA0000286,APP000231,2023-06-29,Home Loan,Education,638000.0,84061.0,Salaried,Startup,858,13.4,12.63,Approved,2023-06-27,180,Kolkata,21
LNA0000287,APP000232,2022-02-15,Auto Loan,Vehicle,60000.0,27558.0,Unemployed,Government,871,4.5,12.4,Approved,2022-02-28,48,Hyderabad,62
LNA0000288,APP000232,2022-08-17,Credit Card,Medical,628000.0,28620.0,Unemployed,Government,871,47.2,14.14,Approved,2022-08-30,84,Hyderabad,62
LNA0000289,APP000233,2022-06-22,Credit Card,Vehicle,127000.0,68059.0,Salaried,Education,833,3.8,13.74,Approved,2022-06-24,180,Kolkata,49
LNA0000290,APP000234,2024-03-16,Business Loan,Home Purchase,455000.0,27131.0,Business Owner,PSU Bank,417,29.3,20.97,Declined,2024-03-27,12,Pune,24
LNA0000291,APP000235,2023-09-06,Business Loan,Vehicle,168000.0,71442.0,Salaried,Healthcare,488,3.6,20.85,Declined,2023-09-10,48,Kolkata,61
LNA0000292,APP000236,2022-04-30,Credit Card,Business,495000.0,36871.0,Salaried,Government,839,25.0,12.78,Withdrawn,2022-05-12,84,Bangalore,38
LNA0000293,APP000237,2023-12-19,Credit Card,Debt Consolidation,107000.0,69347.0,Freelancer,PSU Bank,644,3.0,18.48,Declined,2023-12-26,36,Bangalore,35
LNA0000294,APP000238,2022-12-28,Business Loan,Vehicle,75000.0,293631.0,Salaried,Healthcare,823,0.5,14.61,Approved,2022-12-29,84,Bangalore,53
LNA0000295,APP000239,2023-06-29,Personal Loan,Vehicle,4736000.0,491362.0,Salaried,Government,484,19.5,21.99,Pending,2023-07-12,84,Delhi,22
LNA0000296,APP000240,2022-09-25,Auto Loan,Business,86000.0,445575.0,Self-Employed,Education,755,0.3,16.2,Approved,2022-10-09,36,Chennai,58
LNA0000297,APP000240,2023-05-10,Business Loan,Personal,978000.0,534210.0,Self-Employed,Education,755,3.4,14.97,Declined,2023-05-15,240,Chennai,58
LNA0000298,APP000241,2022-07-28,Credit Card,Home Purchase,236000.0,39585.0,Salaried,PSU Bank,390,10.6,22.79,Declined,2022-07-29,84,Hyderabad,49
LNA0000299,APP000241,2023-03-16,Business Loan,Home Purchase,126000.0,45336.0,Salaried,PSU Bank,390,5.6,22.77,Declined,2023-03-23,48,Hyderabad,49
LNA0000300,APP000242,2024-05-23,Credit Card,Home Purchase,167000.0,349940.0,Salaried,Education,540,0.9,18.23,Declined,2024-05-24,12,Ahmedabad,60
LNA0000301,APP000243,2022-07-16,Auto Loan,Medical,2366000.0,96654.0,Salaried,Retail,458,50.1,19.88,Declined,2022-07-13,240,Pune,42
LNA0000302,APP000244,2022-07-29,Business Loan,Business,56000.0,57112.0,Self-Employed,Healthcare,345,1.8,23.91,Declined,2022-07-31,84,Mumbai,40
LNA0000303,APP000245,2022-01-26,Credit Card,Medical,199000.0,69562.0,Salaried,Manufacturing,805,5.2,15.38,Declined,2022-02-07,48,Pune,61
LNA0000304,APP000246,2022-05-08,Personal Loan,Home Purchase,382000.0,,Salaried,FMCG,715,26.1,17.42,Declined,2022-05-09,24,Kolkata,58
LNA0000305,APP000247,2022-09-29,Credit Card,Personal,147000.0,187127.0,Salaried,Startup,721,1.4,14.96,Approved,2022-10-04,12,Mumbai,23
LNA0000306,APP000248,15-01-2024,Auto Loan,Home Purchase,171000.0,45508.0,Business Owner,IT Company,364,7.5,22.96,Declined,2024-01-19,24,Pune,21
LNA0000307,APP000248,2024-06-26,Credit Card,Vehicle,349000.0,47980.0,Business Owner,IT Company,364,15.2,23.84,Pending,2024-07-02,180,Pune,21
LNA0000308,APP000249,2023/07/10,Auto Loan,Education,932000.0,39364.0,Unemployed,Healthcare,647,49.5,18.52,Approved,2023-07-12,240,Mumbai,46
LNA0000309,APP000250,2023-11-11,Credit Card,Medical,121000.0,23967.0,Freelancer,FMCG,627,8.2,17.86,Declined,2023-11-22,60,Bangalore,52
LNA0000310,APP000251,2024-06-27,Credit Card,Debt Consolidation,152000.0,48902.0,Retired,IT Company,657,5.8,16.72,Declined,2024-07-01,60,Delhi,39
LNA0000311,APP000252,2023-04-06,Credit Card,Business,3193000.0,70935.0,Business Owner,Telecom,397,87.7,23.22,Declined,2023-04-12,12,Pune,40
LNA0000312,APP000252,2023-10-11,Personal Loan,Personal,122000.0,60590.0,Business Owner,Telecom,397,3.4,22.27,Declined,2023-10-23,24,Pune,40
LNA0000313,APP000253,2022-09-25,Home Loan,Vehicle,-104000.0,71354.0,Salaried,Telecom,476,2.6,22.2,Declined,2022-10-01,36,Ahmedabad,25
LNA0000314,APP000253,2023-04-17,Home Loan,Vehicle,478000.0,65526.0,Salaried,Telecom,476,12.0,20.72,Withdrawn,2023-04-26,36,Ahmedabad,25
LNA0000315,APP000254,2022-06-28,Personal Loan,Medical,227000.0,190093.0,Self-Employed,Education,999,2.2,11.38,Approved,2022-07-03,84,Mumbai,53
LNA0000316,APP000255,2022-09-19,Business Loan,Vehicle,237000.0,36107.0,Salaried,PSU Bank,796,12.7,14.31,Declined,2022-09-21,240,Delhi,24
LNA0000317,APP000256,2023-03-28,Personal Loan,Vehicle,200000.0,65796.0,Salaried,Manufacturing,624,6.0,16.61,Withdrawn,2023-04-03,24,Pune,48
LNA0000318,APP000256,2023-05-02,Auto Loan,Medical,92000.0,59108.0,Salaried,Manufacturing,624,2.8,17.18,Approved,2023-05-07,12,Pune,48
