alt_record_id,applicant_id,record_date,utility_payments_12m,utility_on_time_pct,rental_payments_12m,rental_on_time_pct,telecom_payments_12m,telecom_on_time_pct,mobile_money_txn_count,mobile_money_avg_balance,rent_amount_monthly,months_at_address,alt_score
ALT000256,APP000843,2023-10-24,11,59.8,10,54.3,5,65.5,129,8634.65,14302.0,68,732.0
ALT000257,APP000845,2023-03-11,1,70.2,11,45.3,7,90.7,108,39087.94,15212.0,87,360.0
ALT000258,APP000856,2022-12-16,5,70.9,7,68.9,11,62.9,132,-367.38,33003.0,14,673.0
ALT000259,APP000860,2022-05-21,2,60.2,10,45.2,11,64.1,37,7508.67,17086.0,58,401.0
ALT000260,APP000862,2024-01-08,7,81.2,8,67.2,3,99.8,84,31703.35,12263.0,102,501.0
ALT000261,APP000863,2022-04-16,11,96.2,0,88.9,11,52.3,149,20762.61,26602.0,79,720.0
ALT000262,APP000865,2023-01-25,0,69.2,2,66.0,7,84.8,131,-4343.04,33171.0,90,511.0
ALT000263,APP000867,2023-06-17,6,86.0,2,59.3,4,55.1,164,16995.28,28517.0,74,583.0
ALT000264,APP000874,2022-06-11,12,84.6,3,72.8,6,54.7,44,2087.55,27147.0,34,549.0
ALT000265,APP000875,2024-02-08,10,82.9,7,80.9,11,59.4,98,1040.64,31767.0,17,456.0
ALT000266,APP000877,2023-12-06,11,95.7,1,77.1,7,94.9,159,33994.55,40907.0,119,517.0
ALT000267,APP000878,2022-06-28,5,78.6,9,60.3,5,92.5,182,18328.74,0.0,37,819.0
ALT000268,APP000879,2023-03-11,5,50.6,9,94.8,11,77.0,47,8056.98,42499.0,96,741.0
ALT000269,APP000882,2024-04-29,5,84.0,11,52.5,0,88.1,110,43287.55,45196.0,23,710.0
ALT000270,APP000889,2024-05-17,7,69.5,3,89.9,11,96.5,28,47186.45,22820.0,96,457.0
ALT000271,APP000900,2023-03-09,1,87.8,0,92.4,1,85.1,94,2395.45,7398.0,25,694.0
ALT000272,APP000901,2022-07-26,3,71.3,4,89.4,10,68.0,110,24064.63,27955.0,113,616.0
ALT000273,APP000902,2022-02-09,11,91.7,8,97.5,12,75.2,82,2359.19,49055.0,55,486.0
ALT000274,APP000907,2024-05-30,7,54.3,6,91.3,0,87.0,193,41457.95,23345.0,8,440.0
ALT000275,APP000910,2023-05-30,0,77.3,6,55.1,0,75.5,115,49292.28,0.0,80,465.0
ALT000276,APP000913,2023-02-23,4,88.2,5,43.8,11,98.3,191,42077.16,47928.0,77,785.0
ALT000277,APP000917,2022-02-27,2,72.9,5,97.2,1,91.3,134,91.45,41970.0,49,369.0
ALT000278,APP000919,2022-11-13,1,72.8,10,91.5,10,92.5,21,49369.54,36009.0,102,368.0
ALT000279,APP000920,2022-02-05,6,86.0,7,46.1,7,64.4,94,33556.72,46342.0,13,387.0
ALT000280,APP000921,2023-02-19,4,85.0,0,64.5,5,70.9,9,27771.63,18450.0,117,435.0
ALT000281,APP000928,2022-09-01,11,77.0,6,44.9,3,65.3,102,401.5,5454.0,96,673.0
ALT000282,APP000931,2022-01-02,5,60.7,12,83.0,3,93.1,108,33.78,34273.0,34,594.0
ALT000283,APP000932,2022-02-24,4,83.5,12,75.4,4,59.2,172,32357.99,0.0,57,545.0
ALT000284,APP000933,2022-11-17,9,94.8,9,93.1,1,64.2,31,43329.66,9912.0,35,417.0
ALT000285,APP000934,2023-11-12,5,94.7,1,78.8,9,63.9,49,49975.03,39728.0,44,824.0
ALT000286,APP000939,2022-07-11,1,73.7,4,69.9,5,94.3,170,20017.52,45776.0,23,517.0
ALT000287,APP000941,2022-05-14,10,87.7,10,89.8,5,91.9,91,26196.97,16543.0,80,680.0
ALT000288,APP000945,2024-01-30,10,68.8,0,61.3,6,66.1,17,26242.13,9788.0,24,642.0
ALT000289,APP000947,2024-03-09,2,62.9,4,78.0,3,56.7,173,29275.34,42259.0,83,837.0
ALT000290,APP000950,2024-04-17,5,86.1,12,43.1,12,89.1,60,6433.43,9958.0,41,478.0
ALT000291,APP000951,2023-07-28,5,89.0,8,75.7,9,74.5,141,30550.27,16873.0,70,444.0
ALT000292,APP000952,2022-01-26,10,58.2,10,95.6,0,78.7,96,30140.57,9319.0,80,848.0
ALT000293,APP000953,2023-12-30,9,64.6,12,41.3,12,89.3,163,26277.14,32513.0,77,695.0
ALT000294,APP000955,2023-06-07,9,67.3,8,80.0,1,84.8,2,22547.93,39392.0,37,431.0
ALT000295,APP000963,2022-08-15,10,99.2,7,52.6,3,57.2,188,46762.63,18354.0,17,546.0
ALT000296,APP000965,2024-06-08,10,52.0,5,74.4,2,59.6,98,1553.21,31233.0,63,586.0
ALT000297,APP000967,2022-01-16,3,75.4,2,46.2,10,85.2,157,15334.03,25796.0,13,745.0
ALT000298,APP000968,2023-09-13,10,69.4,7,77.4,2,90.3,182,47160.89,19796.0,57,489.0
ALT000299,APP000973,2024-03-03,4,95.6,10,51.5,12,84.8,7,38184.85,7702.0,120,538.0
ALT000300,APP000977,2022-03-17,1,93.5,3,50.5,3,97.2,39,3480.42,6969.0,32,394.0
ALT000301,APP000979,2024-04-16,1,90.4,0,70.7,0,64.1,189,15683.31,29825.0,117,803.0
ALT000302,APP000981,2023-04-25,0,52.0,7,90.2,0,95.8,77,26737.95,18601.0,20,377.0
ALT000303,APP000985,2023-08-21,3,56.7,8,94.8,4,61.6,164,-2710.58,15072.0,72,540.0
ALT000304,APP000989,2023-08-08,11,89.7,3,87.2,1,96.4,134,33057.54,32659.0,115,471.0
ALT000305,APP000991,2024-05-12,8,63.1,5,89.3,3,71.9,190,15096.22,37267.0,19,359.0
ALT000306,APP000994,2022-01-03,8,93.5,3,55.2,3,66.6,170,12621.51,31861.0,86,543.0
ALT000307,APP000998,2023-01-31,9,98.2,4,67.1,11,51.9,7,21082.1,12473.0,102,694.0
ALT000308,APP001001,2022-11-29,7,68.5,12,42.8,11,62.4,89,44522.32,45547.0,34,456.0
ALT000309,APP001006,2023-04-23,9,51.5,6,95.3,4,77.4,22,5017.71,17619.0,100,535.0
ALT000310,APP001007,2023-03-29,4,88.0,6,45.0,3,70.9,40,32989.8,39992.0,16,821.0
ALT000311,APP001008,2024-03-12,10,56.2,7,98.3,10,69.9,43,25497.36,41174.0,100,302.0
ALT000312,APP001010,2023-06-11,7,87.4,11,42.8,9,53.5,74,38104.02,24006.0,95,366.0
ALT000313,APP001016,2022-03-07,6,85.6,12,92.5,4,72.9,154,38638.18,8761.0,97,341.0
ALT000314,APP001017,2024-02-07,4,87.1,0,77.2,6,80.2,163,13851.98,20317.0,48,491.0
ALT000315,APP001023,2023-12-26,8,75.6,11,61.7,5,81.0,1,47687.42,10615.0,108,592.0
ALT000316,APP001028,2023-01-14,3,55.9,1,64.3,6,96.5,29,43661.14,4954.0,63,751.0
ALT000317,APP001029,2023-07-26,3,82.0,5,77.3,12,96.9,24,6087.31,41247.0,38,822.0
ALT000318,APP001034,2024-05-02,9,58.5,3,69.6,6,88.7,142,18114.46,14849.0,40,458.0
ALT000319,APP001039,2023-04-23,9,79.0,9,75.4,4,71.3,175,31991.16,17024.0,25,438.0
ALT000320,APP001042,2023-03-03,11,60.4,3,63.7,4,90.2,72,25659.69,49094.0,27,329.0
ALT000321,APP001044,2024-04-24,7,57.7,3,81.2,1,82.6,192,25874.73,22161.0,120,653.0
ALT000322,APP001047,2023-06-23,12,98.1,2,81.6,9,97.1,128,43917.44,30677.0,106,583.0
ALT000323,APP001048,2024-05-25,3,75.1,8,47.3,9,80.4,115,1933.2,15733.0,26,499.0
ALT000324,APP001053,2022-05-06,4,78.6,9,82.7,6,60.8,77,19449.33,10280.0,67,616.0
ALT000325,APP001055,2022-07-01,3,73.8,0,40.8,6,65.0,40,35174.58,25339.0,74,749.0
ALT000326,APP001057,2024-03-10,0,90.2,10,90.5,9,61.9,95,15700.66,4562.0,54,582.0
ALT000327,APP001064,2023-05-20,5,55.9,9,70.3,8,91.1,142,40890.79,24507.0,41,509.0
ALT000328,APP001065,2023-05-10,3,67.1,2,77.7,9,82.1,200,15899.13,40366.0,6,404.0
ALT000329,APP001072,2022-11-15,9,52.9,6,77.8,3,78.7,9,38204.6,23037.0,60,605.0
ALT000330,APP001076,2024-03-04,3,52.3,5,57.3,11,93.0,88,24060.64,23780.0,4,626.0
ALT000331,APP001078,2023-03-04,12,67.2,6,40.8,5,88.6,190,31093.1,19729.0,78,813.0
ALT000332,APP001081,2022-12-11,7,79.0,11,85.2,6,99.7,80,8513.19,15728.0,27,841.0
ALT000333,APP001085,2023-02-06,0,73.7,12,56.2,7,80.0,163,28583.18,20936.0,94,736.0
ALT000334,APP001086,2024-05-07,0,71.7,11,60.1,0,79.2,99,39617.5,39346.0,5,368.0
ALT000335,APP001089,2022-02-13,10,81.2,12,40.3,4,83.3,162,47874.07,15467.0,43,348.0
ALT000336,APP001095,2022-06-08,6,83.6,8,57.9,3,64.3,102,24485.11,3754.0,38,316.0
ALT000337,APP001099,2023-11-21,5,88.0,7,83.5,1,61.9,0,7924.1,32136.0,50,732.0
ALT000338,APP001110,2023-01-20,10,58.4,12,83.1,10,76.3,113,9532.4,39972.0,86,438.0
ALT000339,APP001111,2024-01-10,10,94.0,5,97.3,4,92.2,154,37606.53,30895.0,6,448.0
ALT000340,APP001112,2024-05-13,9,62.6,6,48.0,12,56.1,83,20521.14,8560.0,81,588.0
ALT000341,APP001115,2024-01-20,11,74.3,1,94.9,11,68.0,166,12963.75,44073.0,61,627.0
ALT000342,APP001116,2023-04-16,5,65.3,5,75.6,9,69.8,114,26973.33,16116.0,112,329.0
ALT000343,APP001118,2022-04-04,7,89.1,11,74.1,6,78.7,147,9518.65,35914.0,95,714.0
ALT000344,APP001121,2024-01-19,4,87.6,4,77.9,10,94.8,193,16741.82,20624.0,24,421.0
ALT000345,APP001123,2024-04-20,3,88.2,3,92.3,6,99.1,180,16818.13,21801.0,52,401.0
ALT000346,APP001130,2023-10-31,4,76.6,9,50.7,7,97.9,172,25328.83,39374.0,27,830.0
ALT000347,APP001136,2022-11-08,5,57.5,0,43.4,9,91.8,66,27993.66,13966.0,61,719.0
ALT000348,APP001140,2023-08-03,7,96.7,3,95.3,12,62.3,198,47727.35,17124.0,9,346.0
ALT000349,APP001141,2023-09-30,10,67.9,5,74.8,5,81.0,3,16981.43,16588.0,77,848.0
ALT000350,APP001151,2023-06-05,6,52.2,4,97.2,1,52.5,200,30391.48,47158.0,48,332.0
ALT000351,APP001154,2022-03-22,6,57.5,3,78.3,12,74.3,153,1594.88,35118.0,77,769.0
ALT000352,APP001158,2022-03-03,5,65.8,10,63.1,2,82.8,148,2125.54,31845.0,107,591.0
ALT000353,APP001160,2023-04-30,8,61.3,6,79.0,2,88.0,181,39478.83,46872.0,21,793.0
ALT000354,APP001161,2022-05-21,8,55.9,3,70.8,6,68.0,67,20784.49,48053.0,83,474.0
ALT000355,APP001164,2022-10-08,3,54.4,5,55.8,11,83.0,135,28957.53,37649.0,64,625.0
ALT000356,APP001165,2023-05-24,1,66.1,4,57.2,0,77.2,117,27373.39,3481.0,82,489.0
ALT000357,APP001172,2022-05-02,8,50.1,11,60.1,1,69.2,94,18097.35,40150.0,1,472.0
ALT000358,APP001176,2024-01-24,0,93.9,7,44.8,8,79.1,171,12299.85,3713.0,25,532.0
ALT000359,APP001177,2022-11-10,3,83.1,12,78.6,3,89.9,14,33845.03,43064.0,25,428.0
ALT000360,APP001178,2023-03-14,1,86.5,9,94.3,5,81.4,195,38177.55,12863.0,4,666.0
ALT000361,APP001180,2023-10-27,1,58.6,9,80.4,10,96.6,68,12627.11,17226.0,41,450.0
ALT000362,APP001184,2022-03-20,7,53.8,12,59.7,1,98.4,137,21867.06,42313.0,104,614.0
ALT000363,APP001186,2024-04-20,6,94.5,2,94.4,6,82.9,174,3696.51,32326.0,18,741.0
ALT000364,APP001187,2022-04-25,3,75.3,1,82.1,3,81.4,121,25913.7,6502.0,17,463.0
ALT000365,APP001188,2024-01-15,9,51.0,7,85.0,4,53.9,162,9263.37,9112.0,64,338.0
ALT000366,APP001189,2022-04-13,6,65.9,0,45.1,7,52.2,132,27080.97,26595.0,112,639.0
ALT000367,APP001197,2022-08-17,12,84.2,11,78.1,12,65.5,1,48314.51,23344.0,98,378.0
ALT000368,APP001200,2023-01-26,11,78.1,10,41.8,8,59.3,105,44181.7,42961.0,74,408.0
ALT000369,APP001209,2024-03-28,4,74.5,10,40.8,6,82.3,80,11735.15,47134.0,44,525.0
ALT000370,APP001214,2023-01-31,5,88.0,3,46.2,10,76.7,36,21362.94,30004.0,113,669.0
ALT000371,APP001218,2023-05-17,1,92.1,9,83.5,5,56.4,118,43171.12,49429.0,44,376.0
ALT000372,APP001219,2023-02-11,0,64.2,9,66.0,5,78.0,88,45328.34,35471.0,20,702.0
ALT000373,APP001225,2023-01-27,2,57.3,11,51.8,6,94.2,196,19959.51,32496.0,13,453.0
ALT000374,APP001227,2024-01-15,0,110.3,5,77.6,4,95.0,37,24493.56,27100.0,33,564.0
ALT000375,APP001229,2024-05-08,11,92.5,4,51.8,12,98.2,34,10639.01,33328.0,114,791.0
ALT000376,APP001234,2024-03-19,12,83.8,7,63.3,12,55.9,128,22205.53,40953.0,91,760.0
ALT000377,APP001235,2023-09-07,6,55.8,11,87.8,8,60.2,147,45863.24,28600.0,75,687.0
ALT000378,APP001243,2024-01-18,0,64.5,1,53.6,1,90.8,148,1848.07,16970.0,44,400.0
ALT000379,APP001244,2022-08-14,6,82.0,0,66.6,1,65.9,161,25672.26,19143.0,72,810.0
ALT000380,APP001247,2022-01-17,9,71.8,4,75.0,12,65.1,107,40328.8,27475.0,92,584.0
ALT000381,APP001249,2023-10-23,0,84.1,11,79.1,9,61.6,96,32922.0,26271.0,94,658.0
ALT000382,APP001253,2022-12-04,6,60.5,0,41.4,12,60.9,95,10365.31,21606.0,63,754.0
ALT000383,APP001259,2022-06-02,4,59.8,1,53.7,4,82.9,136,40892.61,3255.0,27,334.0
ALT000384,APP001260,2023-01-14,1,51.1,10,90.4,4,67.7,160,38048.82,9816.0,16,673.0
ALT000385,APP001261,2023-03-01,9,74.3,2,51.4,11,70.1,148,14921.04,45280.0,29,835.0
ALT000386,APP001263,2022-12-13,8,58.8,9,43.4,1,54.8,191,7445.36,4989.0,111,801.0
ALT000387,APP001266,2023-01-02,5,57.7,12,84.9,10,68.6,53,49397.77,27407.0,74,382.0
ALT000388,APP001268,2024-01-13,1,86.3,2,50.6,10,50.1,152,45160.12,12197.0,85,721.0
ALT000389,APP001275,2022-09-15,5,71.2,3,63.7,12,100.0,148,580.32,38102.0,26,635.0
ALT000390,APP001279,2024-05-09,10,80.7,2,63.4,3,50.1,97,41839.46,36487.0,35,630.0
ALT000391,APP001286,2023-12-01,4,62.7,9,87.9,10,86.6,27,10213.38,28498.0,35,411.0
ALT000392,APP001293,2024-05-11,1,120.8,2,53.0,5,96.1,109,17216.67,23741.0,3,574.0
ALT000393,APP001295,2022-08-04,7,63.2,12,72.5,9,53.3,142,4563.38,22428.0,8,653.0
ALT000394,APP001299,2023-07-18,7,66.1,0,57.1,12,95.5,105,22522.09,17080.0,10,504.0
ALT000395,APP001303,2023-12-18,6,88.1,11,61.2,3,87.9,115,339.61,47175.0,71,412.0
ALT000396,APP001308,2022-01-29,10,95.2,7,84.6,8,78.1,175,49399.31,31548.0,72,792.0
ALT000397,APP001311,2024-06-13,12,70.6,6,60.2,5,69.1,184,43546.85,5574.0,98,621.0
ALT000398,APP001312,2022-10-23,1,73.0,10,63.8,8,99.2,164,35076.15,19500.0,97,646.0
ALT000399,APP001314,2023-10-29,10,58.9,6,74.8,4,86.7,100,45967.38,5900.0,5,443.0
ALT000400,APP001315,2022-01-02,4,82.9,0,76.6,0,64.3,55,11227.56,36300.0,-12,491.0
ALT000401,APP001320,2023-12-24,8,56.3,0,91.6,4,87.2,103,5838.0,15835.0,30,406.0
ALT000402,APP001325,2023-06-18,2,57.6,10,79.5,1,75.2,5,28876.16,42973.0,30,694.0
ALT000403,APP001328,2024-04-13,8,59.8,5,55.9,5,61.4,160,13550.99,11457.0,35,472.0
ALT000404,APP001330,2024-01-09,14,76.3,9,45.9,11,67.1,54,4827.06,38777.0,6,361.0
ALT000405,APP001333,2023-07-17,10,66.4,10,85.6,1,56.7,111,14564.39,9392.0,60,507.0
ALT000406,APP001337,2024-01-21,8,54.5,12,80.0,3,68.1,171,48624.07,4585.0,96,767.0
ALT000407,APP001342,2023-07-08,4,87.8,0,72.4,10,62.6,172,9127.46,6028.0,64,429.0
ALT000408,APP001343,2022-08-25,10,54.7,6,84.0,4,58.3,112,-3328.1,5945.0,93,826.0
ALT000409,APP001347,2022-05-26,1,78.4,9,84.1,9,95.8,22,6634.47,5193.0,35,674.0
ALT000410,APP001348,,12,80.5,0,89.4,10,68.8,5,43493.81,49960.0,110,745.0
ALT000411,APP001351,2023-07-05,5,82.0,3,84.3,3,73.3,56,9373.0,17372.0,62,761.0
ALT000412,APP001352,2022-11-14,1,97.1,10,66.2,9,85.4,78,20916.54,21839.0,104,551.0
ALT000413,APP001355,2022-03-05,2,94.9,8,49.0,1,83.1,132,7285.57,39435.0,103,804.0
ALT000414,APP001356,2023-11-25,6,89.5,8,54.7,3,53.3,87,82.48,46612.0,100,321.0
ALT000415,APP001361,2022-02-16,6,91.6,9,43.6,8,93.3,97,10940.85,25417.0,118,771.0
ALT000416,APP001362,2022-06-10,7,55.6,6,45.6,9,80.9,43,32556.53,34628.0,32,675.0
ALT000417,APP001363,2024-03-01,6,94.4,8,97.4,7,67.0,30,25809.37,48591.0,11,408.0
ALT000418,APP001368,2024-04-06,0,71.7,5,87.1,12,87.5,65,31698.21,44082.0,54,549.0
ALT000419,APP001371,2023-01-26,2,73.6,0,50.0,0,71.1,155,11783.12,4218.0,84,569.0
ALT000420,APP001373,2022-05-17,12,60.6,11,70.4,6,96.1,155,49604.9,37665.0,103,531.0
ALT000421,APP001381,2022-03-21,10,73.9,6,41.2,2,65.9,169,2926.18,5293.0,5,460.0
ALT000422,APP001383,2024-05-05,8,59.5,10,87.2,12,80.0,164,4801.48,16502.0,66,422.0
ALT000423,APP001388,2022-07-05,2,89.0,7,58.2,2,59.3,96,44783.99,36846.0,81,334.0
ALT000424,APP001389,2024-04-18,2,97.5,9,90.9,10,94.8,45,11348.66,17448.0,61,373.0
ALT000425,APP001392,2023-12-24,5,82.8,8,61.8,11,66.4,178,41147.68,28108.0,116,588.0
ALT000426,APP001394,2023-09-24,1,89.8,11,97.7,1,69.7,31,30832.59,0.0,47,476.0
ALT000427,APP001399,2022-07-07,8,85.0,5,76.5,4,83.1,62,23451.94,28330.0,9,698.0
ALT000428,APP001400,2024-02-09,0,75.7,1,65.6,8,97.6,112,24978.31,36180.0,2,471.0
ALT000429,APP001401,2024-02-08,7,72.8,11,63.7,7,64.6,179,26464.89,25950.0,96,307.0
ALT000430,APP001404,2022-05-28,12,61.0,1,61.4,6,87.2,140,7682.49,17880.0,32,330.0
ALT000431,APP001413,2022-02-15,7,62.0,9,65.7,2,50.9,200,10954.76,36035.0,103,413.0
ALT000432,APP001417,2022-09-20,11,78.1,3,94.8,9,88.0,136,22528.98,34660.0,5,700.0
ALT000433,APP001420,2022-10-18,12,93.0,0,82.2,11,66.2,181,7085.54,43179.0,4,560.0
ALT000434,APP001421,2022-05-31,2,72.5,10,69.0,11,61.6,67,36030.38,40544.0,64,525.0
ALT000435,APP001427,2023-02-02,7,76.0,2,50.9,6,53.2,23,39863.9,16695.0,63,676.0
ALT000436,APP001428,2023-10-19,4,89.5,3,59.0,12,81.9,118,8637.37,18806.0,60,823.0
ALT000437,APP001434,2022-06-02,9,57.9,10,71.4,6,89.8,80,1607.79,41864.0,21,420.0
ALT000438,APP001436,2022-01-26,5,98.7,9,87.0,2,52.1,165,41351.27,43471.0,97,650.0
ALT000439,APP001439,2023-01-10,5,88.7,8,73.3,5,88.6,135,34375.69,0.0,110,615.0
ALT000440,APP001447,2024-01-13,9,76.4,9,83.7,4,58.0,87,2955.71,36797.0,14,772.0
ALT000441,APP001454,2022-05-22,2,78.8,9,46.4,5,50.2,43,15031.82,45887.0,23,498.0
ALT000442,APP001458,2022-05-24,24,97.1,10,59.8,0,56.5,123,23854.16,41654.0,12,666.0
ALT000443,APP001461,2024-03-05,10,82.1,5,54.3,8,68.0,130,40544.83,40180.0,74,761.0
ALT000444,APP001462,2023-10-24,9,76.4,8,63.1,10,68.6,19,29687.36,25673.0,90,623.0
ALT000445,APP001474,2024-04-12,6,82.7,5,86.2,8,68.6,16,31888.58,42574.0,54,306.0
ALT000446,APP001483,2024-01-29,2,63.4,12,88.0,5,77.3,105,10323.25,43239.0,88,515.0
ALT000447,APP001485,2023-12-26,8,116.8,1,95.2,8,62.9,152,22116.4,12697.0,83,427.0
ALT000448,APP001488,2024-04-03,7,78.1,8,87.5,8,55.0,86,47811.6,7135.0,44,592.0
ALT000449,APP001489,2022-11-22,17,71.7,9,47.9,1,93.1,5,30194.35,13994.0,5,722.0
ALT000450,APP001497,2024-02-21,3,61.2,4,89.9,6,79.6,30,1118.45,47528.0,110,376.0
ALT000451,APP001501,2023-05-26,0,56.9,9,57.2,5,95.4,173,19084.78,30313.0,112,406.0
ALT000452,APP001505,2022-03-26,9,52.6,7,48.6,3,96.1,195,45838.22,23722.0,99,532.0
ALT000453,APP001507,2022-05-08,11,83.6,2,40.9,1,57.1,73,39954.12,48116.0,72,349.0
ALT000454,APP001509,2024-04-01,1,78.5,12,80.3,4,98.0,173,17716.95,12101.0,83,665.0
ALT000455,APP001510,,5,69.7,11,80.3,6,62.8,132,37651.76,40480.0,41,743.0
ALT000456,APP001511,2023-07-08,11,88.1,12,83.9,9,99.2,25,19864.11,35980.0,106,787.0
ALT000457,APP001512,2022-08-24,4,66.6,9,44.2,4,55.8,122,48869.11,9730.0,48,435.0
ALT000458,APP001513,2022-03-16,5,70.9,1,73.3,6,71.7,5,33444.37,14447.0,47,377.0
ALT000459,APP001519,2022-06-01,4,62.7,5,42.2,6,73.4,180,4687.63,18689.0,115,700.0
ALT000460,APP001522,2022-12-01,7,72.8,12,41.6,12,84.1,46,7271.84,38572.0,76,364.0
ALT000461,APP001525,2022-08-12,2,61.1,2,84.1,10,74.3,17,5669.74,34186.0,82,392.0
ALT000462,APP001526,2022-11-23,0,112.5,5,69.1,5,71.3,168,9571.17,38063.0,49,743.0
ALT000463,APP001528,2022-03-22,4,78.4,1,59.6,9,98.3,23,8778.9,20169.0,67,546.0
ALT000464,APP001530,2023-03-31,7,84.0,2,84.6,12,63.8,149,9262.94,29125.0,61,391.0
ALT000465,APP001535,2022-03-06,9,98.0,6,59.1,2,62.9,10,6185.91,16021.0,82,608.0
ALT000466,APP001537,2022-08-15,9,91.2,8,70.7,8,57.8,52,43314.22,3438.0,102,848.0
ALT000467,APP001545,2022-07-31,21,77.2,10,98.1,8,63.8,139,48334.57,8339.0,14,380.0
ALT000468,APP001549,2024-03-25,1,57.3,0,92.0,0,94.0,121,9166.95,30476.0,64,359.0
ALT000469,APP001560,2023-01-14,10,55.7,7,76.9,9,61.1,195,5520.84,45116.0,116,448.0
ALT000470,APP001562,2023-06-29,0,50.5,12,78.9,1,59.2,168,1051.78,32301.0,77,685.0
ALT000471,APP001564,2024-06-20,11,99.7,5,61.1,9,70.1,180,39423.15,37687.0,98,824.0
ALT000472,APP001567,2022-02-05,7,80.2,10,73.3,7,84.7,176,29152.64,18912.0,47,672.0
ALT000473,APP001570,2022-03-15,6,78.6,8,92.0,2,57.9,30,44218.54,35154.0,9,639.0
ALT000474,APP001572,2024-04-30,3,82.6,8,67.7,6,99.3,93,21932.0,33571.0,34,416.0
ALT000475,APP001573,2022-06-04,3,81.1,1,47.2,2,94.9,111,7642.29,36812.0,22,468.0
ALT000476,APP001582,2022-04-17,2,79.5,7,93.8,6,67.5,37,30102.96,28210.0,50,420.0
ALT000477,APP001583,2023-03-30,5,99.1,8,82.5,7,55.4,120,12912.93,18346.0,66,773.0
ALT000478,APP001588,2023-01-05,12,53.5,10,89.8,8,73.2,187,10467.63,46072.0,71,464.0
ALT000479,APP001593,2023-07-25,19,83.4,12,46.9,3,87.3,54,9078.74,43501.0,26,702.0
ALT000480,APP001594,2023-11-26,3,58.2,8,50.6,10,76.9,153,34745.57,46015.0,61,700.0
ALT000481,APP001595,2023-04-08,1,61.8,10,83.2,9,82.3,172,34447.0,12509.0,104,553.0
ALT000482,APP001597,2022-11-29,11,78.3,7,69.7,2,98.2,5,19975.92,46130.0,32,561.0
ALT000483,APP001599,2024-03-21,0,85.2,8,68.9,8,89.5,121,6980.13,42985.0,92,481.0
ALT000484,APP001602,2023-12-16,7,78.5,8,99.6,1,64.0,28,37008.35,4522.0,47,514.0
ALT000485,APP001604,2023-02-11,8,80.0,12,88.2,2,53.2,98,28331.1,49623.0,46,748.0
ALT000486,APP001605,2022-03-09,11,85.7,5,69.3,8,63.2,56,25742.44,14114.0,14,523.0
ALT000487,APP001607,2023-01-14,0,96.6,1,93.2,0,78.9,164,21505.03,0.0,49,683.0
ALT000488,APP001615,2023-05-13,7,76.1,7,71.0,8,92.7,178,20492.7,12918.0,100,475.0
ALT000489,APP001618,2022-06-29,8,70.6,12,51.2,7,70.5,30,19944.12,19081.0,31,690.0
ALT000490,APP001619,2022-02-05,0,88.8,9,98.8,4,77.9,193,1879.74,46977.0,110,515.0
ALT000491,APP001621,2023-08-07,4,55.8,11,70.2,3,81.4,36,12072.6,16555.0,106,486.0
ALT000492,APP001636,2023-12-31,9,58.1,9,66.4,2,88.6,188,34959.98,36010.0,7,564.0
ALT000493,APP001640,2023-08-30,7,67.5,9,41.9,11,99.8,168,3317.59,31718.0,20,597.0
ALT000494,APP001644,2022-06-29,2,61.1,6,97.7,6,53.7,59,29277.92,21590.0,69,588.0
ALT000495,APP001649,2023-02-18,10,53.0,10,63.6,7,62.2,86,29139.48,41192.0,116,551.0
ALT000496,APP001650,2024-02-22,12,89.3,4,76.0,6,64.3,156,36663.93,29922.0,38,311.0
ALT000497,APP001656,2023-08-21,11,94.1,5,51.9,12,71.6,41,21029.64,25772.0,68,751.0
ALT000498,APP001660,2022-01-22,10,57.2,12,84.0,6,69.5,195,10565.74,45093.0,67,777.0
ALT000499,APP001661,2022-09-10,4,53.2,11,75.8,0,87.9,182,18331.82,23791.0,19,527.0
ALT000500,APP001663,2023-04-22,3,60.6,6,41.4,7,86.8,160,29989.14,29003.0,94,476.0
ALT000501,APP001669,2022-11-25,11,61.0,1,66.6,6,93.5,61,30701.39,44466.0,28,405.0
ALT000502,APP001678,2024-06-18,7,81.7,7,81.2,3,67.8,59,28362.08,27800.0,102,438.0
ALT000503,APP001680,2023-05-15,4,51.2,3,96.2,0,77.4,197,49848.83,20668.0,19,438.0
ALT000504,APP001683,2024-06-14,8,63.0,0,87.8,6,92.3,97,21772.84,15943.0,1,610.0
ALT000505,APP001688,2023-09-23,4,127.6,5,88.0,8,50.4,3,36636.57,37096.0,14,751.0
ALT000506,APP001690,2023-07-21,5,50.6,9,87.0,1,90.5,127,23212.17,39297.0,113,830.0
ALT000507,APP001693,2023-01-04,6,65.6,1,68.6,6,59.5,115,4191.47,27453.0,66,607.0
ALT000508,APP001695,2023-03-29,11,92.8,3,50.9,0,61.3,125,15369.36,17347.0,33,587.0
ALT000509,APP001705,2024-05-01,11,70.8,0,70.6,7,57.0,157,32473.02,3353.0,102,402.0
ALT000510,APP001707,2022-10-10,22,90.0,3,49.4,5,95.0,44,4796.07,46312.0,13,710.0
ALT000511,APP001709,2023-08-28,10,95.4,9,85.2,4,65.5,45,28166.86,37705.0,2,508.0
ALT000512,APP001712,2024-04-22,7,60.0,6,94.5,7,60.7,124,20570.55,30232.0,20,479.0
